at,bo,ch,cl,da,kc,mi,ny,ph,ri,sf,sl,su,fed_rate
-0.47619047619047616,-0.4146341463414634,-0.6470588235294118,-0.5223880597014925,-0.43859649122807015,-0.11627906976744186,-0.5384615384615384,-0.5510204081632653,-0.3333333333333333,-0.6190476190476191,-0.7333333333333333,-0.8378378378378378,-0.5625,10.25
-0.5849056603773585,-0.75,-0.4642857142857143,-0.31343283582089554,0.14285714285714285,0.0,-0.47368421052631576,-0.23076923076923078,-0.1724137931034483,-0.5172413793103449,-0.3333333333333333,-0.45454545454545453,-0.3684210526315789,10.25
-0.3584905660377358,-0.45454545454545453,-0.2903225806451613,-0.2631578947368421,-0.15384615384615385,-0.2,-0.3333333333333333,-0.5357142857142857,-0.3333333333333333,-0.2972972972972973,-0.42857142857142855,-0.1282051282051282,-0.5094339622641509,10.25
-0.47058823529411764,-0.6170212765957447,-0.3125,-0.34328358208955223,-0.24,-0.16129032258064516,-0.5,-0.15555555555555556,0.030303030303030304,0.07142857142857142,-0.47368421052631576,-0.3333333333333333,-0.30158730158730157,10.25
-0.42857142857142855,-0.5789473684210527,-0.04918032786885246,-0.38181818181818183,-0.3333333333333333,-0.21951219512195122,-0.5,-0.11538461538461539,-0.3333333333333333,-0.047619047619047616,-0.3,-0.5294117647058824,-0.40540540540540543,10.25
-0.16129032258064516,-0.25,-0.2571428571428571,-0.47540983606557374,-0.45,-0.02564102564102564,-0.5384615384615384,-0.5,-0.391304347826087,-0.07317073170731707,-0.34782608695652173,-0.5897435897435898,-0.45454545454545453,10.25
-0.38095238095238093,-0.34782608695652173,-0.2631578947368421,-0.061224489795918366,-0.15384615384615385,-0.16666666666666666,-0.6428571428571429,-0.2608695652173913,-0.07142857142857142,-0.2413793103448276,-0.68,0.10344827586206896,-0.5609756097560976,10.25
-0.16129032258064516,-0.6818181818181818,-0.30158730158730157,-0.4666666666666667,-0.22580645161290322,-0.08,-0.7647058823529411,0.0,-0.08571428571428572,0.08108108108108109,-0.6086956521739131,-0.4594594594594595,-0.08695652173913043,10.25
-0.2,-0.4857142857142857,-0.41935483870967744,-0.2653061224489796,-0.4358974358974359,-0.23076923076923078,-0.25,-0.2631578947368421,-0.3793103448275862,0.25,-0.4358974358974359,-0.26666666666666666,-0.07407407407407407,10.25
-0.02127659574468085,-0.5,-0.3684210526315789,-0.543859649122807,-0.1794871794871795,-0.29411764705882354,-0.02127659574468085,-0.23404255319148937,-0.0967741935483871,-0.25,-0.25,-0.6363636363636364,0.0,10.25
-0.4375,-0.30434782608695654,-0.3548387096774194,-0.4716981132075472,-0.35135135135135137,0.05263157894736842,-0.5918367346938775,-0.5737704918032787,0.04,0.0,-0.4074074074074074,-0.3142857142857143,-0.5223880597014925,10.25
-0.1282051282051282,-0.5769230769230769,-0.30434782608695654,-0.3770491803278688,-0.21052631578947367,-0.1111111111111111,-0.6410256410256411,-0.5087719298245614,0.07692307692307693,-0.37142857142857144,-0.5454545454545454,-0.13333333333333333,-0.7391304347826086,10.25
-0.5319148936170213,-0.6333333333333333,-0.47058823529411764,-0.7230769230769231,-0.45,-0.16666666666666666,-0.9111111111111111,-0.6231884057971014,-0.38095238095238093,-0.1836734693877551,-0.7647058823529411,-0.4166666666666667,-0.7241379310344828,10.25
-0.7142857142857143,-0.5730337078651685,-0.4782608695652174,-0.7183098591549296,-0.3170731707317073,-0.02564102564102564,-0.7647058823529411,-0.4722222222222222,-0.11764705882352941,-0.20930232558139536,-0.6438356164383562,-0.3793103448275862,-0.375,10.25
-0.6071428571428571,-0.6417910447761194,-0.4520547945205479,-0.7142857142857143,-0.30434782608695654,-0.047619047619047616,-0.7446808510638298,-0.5757575757575758,-0.03225806451612903,-0.02702702702702703,-0.7105263157894737,-0.75,-0.39622641509433965,10.25
-0.47058823529411764,-0.4725274725274725,-0.40298507462686567,-0.47540983606557374,-0.6078431372549019,-0.10344827586206896,-0.5849056603773585,-0.6060606060606061,0.0,-0.05555555555555555,-0.5945945945945946,-0.44,-0.5777777777777777,10.25
-0.4666666666666667,-0.3170731707317073,-0.4666666666666667,-0.64,-0.42857142857142855,-0.13725490196078433,-0.3617021276595745,-0.3548387096774194,-0.2727272727272727,-0.1891891891891892,-0.5189873417721519,-0.4666666666666667,-0.3972602739726027,10.25
-0.4520547945205479,-0.543859649122807,-0.3333333333333333,-0.6271186440677966,-0.6363636363636364,0.0,-0.59375,-0.3953488372093023,-0.38461538461538464,-0.09090909090909091,-0.5806451612903226,-0.07142857142857142,-0.43283582089552236,10.25
-0.10714285714285714,-0.2876712328767123,-0.4827586206896552,-0.6764705882352942,-0.34545454545454546,-0.26666666666666666,-0.6888888888888889,-0.40350877192982454,-0.3333333333333333,-0.4074074074074074,-0.5,-0.23076923076923078,-0.18840579710144928,10.25
-0.3333333333333333,-0.44680851063829785,-0.38461538461538464,-0.2571428571428571,-0.28888888888888886,-0.3023255813953488,-0.4411764705882353,-0.3888888888888889,-0.25,-0.14285714285714285,-0.38181818181818183,0.0,-0.2,10.25
-0.11688311688311688,-0.3559322033898305,-0.5,-0.7,-0.3103448275862069,-0.5714285714285714,-0.4222222222222222,-0.13846153846153847,-0.3170731707317073,-0.5121951219512195,-0.4411764705882353,-0.10526315789473684,-0.35714285714285715,9.5
-0.033707865168539325,-0.24444444444444444,-0.42857142857142855,-0.41379310344827586,-0.14814814814814814,-0.2,-0.4,-0.38181818181818183,-0.125,-0.10344827586206896,-0.2857142857142857,-0.2413793103448276,-0.06666666666666667,8.5
-0.05555555555555555,0.09803921568627451,-0.3968253968253968,-0.2,-0.45454545454545453,0.15789473684210525,-0.5714285714285714,-0.1,0.15151515151515152,0.3333333333333333,-0.3170731707317073,-0.06666666666666667,0.05454545454545454,8.5
-0.17647058823529413,-0.3333333333333333,-0.15789473684210525,-0.16363636363636364,-0.17647058823529413,0.35135135135135137,-0.3333333333333333,0.043478260869565216,-0.3333333333333333,0.13333333333333333,-0.20689655172413793,-0.06666666666666667,0.24528301886792453,8.5
0.15789473684210525,-0.21951219512195122,-0.1724137931034483,-0.07246376811594203,0.1111111111111111,-0.09090909090909091,-0.1111111111111111,-0.15254237288135594,0.10638297872340426,0.35294117647058826,-0.3559322033898305,0.030303030303030304,0.024390243902439025,8.625
-0.3114754098360656,0.15,-0.20588235294117646,-0.014492753623188406,-0.023255813953488372,0.13043478260869565,-0.4117647058823529,-0.041666666666666664,0.21428571428571427,0.46153846153846156,-0.20930232558139536,-0.05555555555555555,0.0,9.0
-0.07936507936507936,-0.14285714285714285,-0.14285714285714285,-0.2631578947368421,0.06666666666666667,-0.25,0.2727272727272727,-0.2222222222222222,-0.25806451612903225,0.3333333333333333,-0.0196078431372549,-0.5714285714285714,-0.0967741935483871,9.5625
-0.4153846153846154,-0.25,-0.4915254237288136,-0.391304347826087,-0.19148936170212766,-0.1111111111111111,-0.05555555555555555,-0.06382978723404255,0.0,0.2413793103448276,-0.2857142857142857,-0.15384615384615385,-0.2857142857142857,9.375
-0.15151515151515152,0.0625,0.11475409836065574,-0.2,0.0,-0.36585365853658536,-0.29411764705882354,-0.1111111111111111,0.06666666666666667,0.0,-0.45454545454545453,-0.0967741935483871,0.2857142857142857,9.375
0.2916666666666667,-0.2777777777777778,-0.25,-0.39622641509433965,-0.09090909090909091,-0.1724137931034483,-0.3125,0.02564102564102564,0.17647058823529413,0.0,0.17647058823529413,-0.1875,-0.17647058823529413,9.375
0.05405405405405406,0.22580645161290322,-0.061224489795918366,-0.12195121951219512,0.07692307692307693,-0.3023255813953488,0.1111111111111111,0.10344827586206896,0.1724137931034483,0.0,-0.045454545454545456,0.17647058823529413,0.0,9.375
-0.3684210526315789,0.15384615384615385,-0.32,-0.3953488372093023,-0.28205128205128205,0.1111111111111111,0.09090909090909091,0.3125,0.12195121951219512,0.1875,0.2692307692307692,-0.28,0.08771929824561403,9.375
-0.25,-0.22580645161290322,-0.352112676056338,-0.22580645161290322,0.02040816326530612,-0.1111111111111111,-0.25925925925925924,-0.07692307692307693,-0.10526315789473684,-0.05555555555555555,-0.16,-0.35714285714285715,-0.22448979591836735,10.5
-0.3424657534246575,-0.25,-0.5081967213114754,-0.4583333333333333,-0.23076923076923078,-0.2,-0.4146341463414634,0.0,-0.3076923076923077,-0.0967741935483871,-0.2549019607843137,-0.36585365853658536,-0.423728813559322,10.5
-0.3793103448275862,-0.1875,-0.21951219512195122,-0.64,-0.391304347826087,-0.4166666666666667,-0.2727272727272727,-0.3076923076923077,-0.3333333333333333,-0.1935483870967742,-0.35714285714285715,0.2,0.02702702702702703,11.25
-0.04,-0.3333333333333333,-0.5625,-0.6190476190476191,-0.5294117647058824,-0.1111111111111111,-0.13513513513513514,-0.13333333333333333,-0.02857142857142857,0.2903225806451613,-0.5151515151515151,-0.1111111111111111,-0.24705882352941178,11.5
0.0,0.0,-0.18604651162790697,-0.3469387755102041,-0.45,-0.13333333333333333,-0.08333333333333333,-0.08571428571428572,-0.29411764705882354,-0.023255813953488372,-0.30158730158730157,-0.1111111111111111,-0.25,10.0
-0.43478260869565216,-0.5789473684210527,-0.35135135135135137,-0.38461538461538464,-0.41379310344827586,0.0,-0.2972972972972973,-0.3888888888888889,-0.06666666666666667,0.15384615384615385,-0.42028985507246375,-0.46153846153846156,-0.15789473684210525,8.75
-0.09803921568627451,0.29411764705882354,-0.2631578947368421,-0.3191489361702128,-0.1836734693877551,-0.08108108108108109,0.023255813953488372,0.10344827586206896,0.46153846153846156,-0.28888888888888886,-0.5,0.0,0.02857142857142857,8.25
-0.045454545454545456,-0.2727272727272727,-0.25,-0.36,-0.43859649122807015,0.14285714285714285,-0.2727272727272727,-0.058823529411764705,0.3333333333333333,-0.09523809523809523,-0.43478260869565216,-0.4166666666666667,-0.125,8.375
-0.16279069767441862,-0.7575757575757576,-0.04,-0.1724137931034483,-0.4230769230769231,0.15,-0.6666666666666666,-0.15384615384615385,0.4782608695652174,-0.09433962264150944,-0.15555555555555556,-0.4782608695652174,-0.13333333333333333,8.25
-0.24528301886792453,-0.25,-0.3333333333333333,-0.25925925925925924,-0.3488372093023256,-0.23529411764705882,-0.5,-0.04,0.0,0.09090909090909091,-0.37777777777777777,-0.5483870967741935,-0.12121212121212122,7.75
0.05,0.06666666666666667,-0.3114754098360656,-0.17073170731707318,-0.4166666666666667,-0.06666666666666667,-0.4594594594594595,-0.2608695652173913,0.2777777777777778,-0.13513513513513514,-0.44680851063829785,0.03225806451612903,-0.23076923076923078,7.75
-0.018867924528301886,-0.16666666666666666,-0.38461538461538464,-0.44680851063829785,-0.37037037037037035,0.1724137931034483,-0.2777777777777778,-0.42857142857142855,0.058823529411764705,-0.375,-0.5384615384615384,-0.4166666666666667,-0.23943661971830985,8.0
-0.21739130434782608,-0.25,-0.3424657534246575,-0.5102040816326531,-0.5135135135135135,-0.18518518518518517,-0.2903225806451613,-0.02857142857142857,-0.043478260869565216,-0.14285714285714285,-0.38461538461538464,-0.5,-0.06666666666666667,8.0
-0.14285714285714285,-0.34782608695652173,-0.3235294117647059,-0.3333333333333333,-0.23404255319148937,-0.1282051282051282,-0.5714285714285714,-0.09523809523809523,-0.09090909090909091,0.125,-0.3333333333333333,-0.2903225806451613,-0.23076923076923078,8.0
-0.1320754716981132,0.0625,-0.2982456140350877,-0.1111111111111111,-0.37254901960784315,0.16279069767441862,-0.037037037037037035,-0.3125,0.2857142857142857,-0.1111111111111111,-0.13043478260869565,-0.36,-0.18181818181818182,7.75
0.06382978723404255,-0.12,-0.2222222222222222,-0.23076923076923078,-0.3333333333333333,0.1111111111111111,0.02702702702702703,-0.2903225806451613,-0.36,-0.3103448275862069,-0.4915254237288136,-0.15384615384615385,-0.28125,7.25
-0.05660377358490566,-0.2682926829268293,-0.13043478260869565,-0.47368421052631576,-0.2982456140350877,-0.3125,-0.8260869565217391,-0.2857142857142857,0.030303030303030304,-0.0967741935483871,0.10526315789473684,-0.2,-0.10204081632653061,6.75
-0.10204081632653061,-0.25,-0.09090909090909091,-0.4358974358974359,-0.3877551020408163,-0.07142857142857142,-0.3076923076923077,-0.5294117647058824,0.1111111111111111,-0.2222222222222222,-0.1320754716981132,-0.4117647058823529,-0.1320754716981132,6.875
-0.3333333333333333,-0.14285714285714285,-0.4857142857142857,-0.5471698113207547,-0.3333333333333333,-0.5,-0.5,-0.13043478260869565,-0.05,-0.6666666666666666,-0.14285714285714285,-0.0625,-0.28,6.375
-0.5081967213114754,-0.3157894736842105,-0.3055555555555556,-0.3953488372093023,-0.29577464788732394,0.058823529411764705,-0.07692307692307693,0.047619047619047616,-0.08333333333333333,-0.2,-0.06382978723404255,-0.375,-0.17647058823529413,5.875
-0.23076923076923078,-0.21951219512195122,-0.423728813559322,-0.15384615384615385,-0.25925925925925924,-0.02702702702702703,-0.23076923076923078,0.0,-0.2413793103448276,-0.4857142857142857,-0.05454545454545454,-0.4634146341463415,-0.04225352112676056,5.875
-0.07407407407407407,-0.1111111111111111,-0.2,-0.14285714285714285,-0.10638297872340426,-0.13725490196078433,-0.5,0.1,0.14285714285714285,-0.15789473684210525,0.13725490196078433,-0.29411764705882354,0.28,5.875
0.05084745762711865,0.23529411764705882,-0.03125,-0.3125,-0.11538461538461539,0.10526315789473684,-0.02857142857142857,-0.13636363636363635,-0.15789473684210525,-0.034482758620689655,-0.2,-0.2857142857142857,0.1044776119402985,6.0
-0.015873015873015872,0.0,-0.15384615384615385,-0.21739130434782608,-0.47368421052631576,0.1,-0.3793103448275862,-0.23809523809523808,-0.058823529411764705,-0.1875,-0.7037037037037037,-0.09090909090909091,-0.029411764705882353,6.0
-0.02127659574468085,-0.05,-0.3076923076923077,-0.3333333333333333,-0.2,0.2558139534883721,0.05555555555555555,-0.2972972972972973,-0.1111111111111111,-0.4,-0.11627906976744186,-0.3333333333333333,0.058823529411764705,6.5
-0.13725490196078433,-0.28205128205128205,-0.20833333333333334,0.16666666666666666,-0.2765957446808511,-0.11764705882352941,-0.3333333333333333,-0.08571428571428572,0.02702702702702703,-0.037037037037037035,0.0,-0.2727272727272727,-0.061224489795918366,6.75
-0.19230769230769232,0.4444444444444444,-0.15384615384615385,-0.5,0.06976744186046512,-0.02857142857142857,-0.21212121212121213,-0.13333333333333333,-0.18518518518518517,-0.2,0.022222222222222223,-0.4358974358974359,-0.25,6.625
-0.05555555555555555,0.05555555555555555,-0.2549019607843137,-0.6666666666666666,-0.2692307692307692,0.1891891891891892,0.2,-0.26666666666666666,-0.022222222222222223,-0.23809523809523808,0.06382978723404255,-0.3684210526315789,-0.20588235294117646,7.25
-0.14893617021276595,-0.3939393939393939,0.10204081632653061,-0.4666666666666667,-0.3333333333333333,0.1875,0.05555555555555555,-0.1282051282051282,0.05263157894736842,-0.030303030303030304,0.02564102564102564,-0.2857142857142857,0.08333333333333333,7.3125
-0.1836734693877551,-0.43478260869565216,-0.30158730158730157,-0.47368421052631576,-0.34545454545454546,-0.2608695652173913,-0.5135135135135135,-0.15789473684210525,-0.5789473684210527,-0.2903225806451613,-0.4594594594594595,-0.2857142857142857,-0.17391304347826086,6.8125
-0.21568627450980393,-0.4482758620689655,-0.14285714285714285,0.07142857142857142,-0.48,0.0,0.1111111111111111,-0.2857142857142857,-0.2,-0.38461538461538464,-0.25,-0.5294117647058824,-0.19148936170212766,6.625
0.13043478260869565,-0.0625,0.07692307692307693,-0.3888888888888889,-0.4418604651162791,0.11627906976744186,-0.3333333333333333,-0.11764705882352941,0.14285714285714285,-0.4074074074074074,-0.2542372881355932,-0.2972972972972973,-0.0196078431372549,6.5
0.05263157894736842,0.2,0.05555555555555555,-0.3333333333333333,-0.06976744186046512,0.4444444444444444,-0.21428571428571427,-0.23076923076923078,0.2903225806451613,0.06666666666666667,-0.15384615384615385,0.1724137931034483,0.24,6.75
-0.09090909090909091,-0.23076923076923078,-0.09433962264150944,-0.25,-0.5,0.2631578947368421,-0.17647058823529413,-0.45454545454545453,-0.2,-0.46153846153846156,-0.46153846153846156,-0.40540540540540543,-0.14814814814814814,7.25
-0.09803921568627451,-0.3333333333333333,-0.2835820895522388,-0.2727272727272727,-0.3333333333333333,-0.018867924528301886,-0.5909090909090909,0.058823529411764705,0.2,-0.6,-0.045454545454545456,-0.7575757575757576,-0.07246376811594203,7.6875
0.0967741935483871,-0.4117647058823529,-0.13043478260869565,-0.25,-0.52,-0.06382978723404255,-0.4666666666666667,-0.2682926829268293,-0.26666666666666666,-0.30434782608695654,-0.4339622641509434,-0.41935483870967744,-0.1956521739130435,8.125
-0.2542372881355932,-0.48717948717948717,-0.14893617021276595,-0.4117647058823529,-0.48717948717948717,0.05263157894736842,-0.2,0.25,0.2727272727272727,-0.5135135135135135,-0.2876712328767123,-0.3488372093023256,-0.03333333333333333,8.125
-0.17073170731707318,0.2571428571428571,-0.45454545454545453,0.2222222222222222,-0.40425531914893614,-0.13043478260869565,-0.2903225806451613,-0.10526315789473684,-0.14285714285714285,-0.058823529411764705,-0.3617021276595745,-0.4594594594594595,-0.16129032258064516,8.375
-0.6470588235294118,-0.30434782608695654,-0.22448979591836735,-0.45454545454545453,-0.3617021276595745,0.17073170731707318,-0.2222222222222222,-0.18518518518518517,-0.12195121951219512,-0.25,-0.2857142857142857,-0.26666666666666666,-0.19047619047619047,9.0
-0.2765957446808511,-0.030303030303030304,-0.17647058823529413,0.02857142857142857,-0.3442622950819672,0.17073170731707318,0.0,0.06666666666666667,-0.23529411764705882,-0.5,-0.2923076923076923,-0.36585365853658536,-0.2727272727272727,9.75
-0.6190476190476191,-0.5862068965517241,-0.30612244897959184,0.1111111111111111,-0.48936170212765956,0.14285714285714285,-0.47058823529411764,-0.23076923076923078,-0.38461538461538464,-0.5652173913043478,-0.47368421052631576,-0.35294117647058826,-0.3246753246753247,9.75
-0.5,-0.3488372093023256,-0.21428571428571427,-0.3333333333333333,-0.09090909090909091,0.05,-0.6551724137931034,-0.19047619047619047,-0.37254901960784315,-0.28,-0.375,-0.391304347826087,-0.3023255813953488,9.5625
-0.15789473684210525,-0.3170731707317073,-0.39285714285714285,-0.5862068965517241,-0.35135135135135137,-0.15151515151515152,-0.5333333333333333,-0.5714285714285714,-0.3333333333333333,-0.09090909090909091,-0.19148936170212766,-0.5833333333333334,-0.3617021276595745,9.0625
-0.1891891891891892,0.0,-0.2222222222222222,-0.21212121212121213,0.08108108108108109,-0.07407407407407407,-0.2727272727272727,-0.4222222222222222,-0.3333333333333333,-0.125,-0.08108108108108109,-0.37254901960784315,-0.06666666666666667,9.0625
-0.2,0.06666666666666667,-0.3333333333333333,-0.38095238095238093,-0.4666666666666667,0.2,-0.125,-0.5,-0.18181818181818182,-0.6571428571428571,-0.2,-0.6444444444444445,-0.21052631578947367,8.75
0.024390243902439025,-0.52,-0.3333333333333333,-0.3142857142857143,-0.3333333333333333,-0.058823529411764705,-0.2631578947368421,-0.45454545454545453,-0.21951219512195122,-0.5151515151515151,-0.4857142857142857,-0.6226415094339622,-0.022222222222222223,8.5
0.0,-0.14285714285714285,-0.24,-0.5121951219512195,-0.21951219512195122,-0.2,-0.375,-0.32,-0.3142857142857143,-0.4482758620689655,-0.37777777777777777,-0.5675675675675675,-0.3968253968253968,8.25
-0.44680851063829785,-0.16666666666666666,-0.038461538461538464,-0.37254901960784315,-0.38095238095238093,0.08571428571428572,-0.23809523809523808,-0.3333333333333333,-0.3939393939393939,-0.6666666666666666,-0.22727272727272727,-0.5,-0.3333333333333333,8.25
-0.3125,-0.4222222222222222,-0.05454545454545454,-0.28888888888888886,-0.30434782608695654,-0.06382978723404255,-0.6666666666666666,-0.4594594594594595,-0.2,-0.28,-0.023255813953488372,-0.6,-0.2289156626506024,8.25
-0.2,-0.1794871794871795,-0.2537313432835821,-0.3888888888888889,-0.5102040816326531,0.24324324324324326,-0.2857142857142857,-0.46938775510204084,-0.4166666666666667,-0.25925925925925924,-0.13725490196078433,-0.6888888888888889,-0.11764705882352941,8.25
-0.42857142857142855,-0.21212121212121213,-0.3220338983050847,0.11764705882352941,0.05263157894736842,-0.0967741935483871,-0.030303030303030304,-0.3333333333333333,-0.5,-0.30434782608695654,-0.14285714285714285,-0.7142857142857143,-0.1746031746031746,8.0
-0.5,-0.2857142857142857,-0.4153846153846154,-0.07042253521126761,-0.13636363636363635,-0.4375,-0.29411764705882354,-0.3333333333333333,-0.6,-0.5,-0.45,-0.34782608695652173,-0.28125,8.0
-0.3157894736842105,-0.42857142857142855,-0.35714285714285715,-0.5,-0.47368421052631576,-0.15384615384615385,-0.40425531914893614,-0.45454545454545453,-0.5087719298245614,-0.45454545454545453,-0.5121951219512195,-0.64,-0.5686274509803921,7.75
-0.4909090909090909,-0.52,-0.35802469135802467,-0.4,-0.13513513513513514,0.02127659574468085,-0.4117647058823529,-0.5675675675675675,-0.5714285714285714,-0.3142857142857143,-0.11627906976744186,-0.5333333333333333,-0.375,7.5
-0.35,-0.47368421052631576,-0.4878048780487805,-0.4411764705882353,-0.3170731707317073,-0.45454545454545453,-0.5,-0.5111111111111111,-0.4090909090909091,-0.5333333333333333,-0.41818181818181815,-0.5714285714285714,-0.4492753623188406,6.75
0.0,-0.20833333333333334,-0.4444444444444444,-0.5925925925925926,-0.14285714285714285,0.09090909090909091,-0.3684210526315789,-0.19047619047619047,-0.02127659574468085,-0.42105263157894735,-0.48148148148148145,-0.6170212765957447,-0.0684931506849315,6.0
-0.05,-0.28205128205128205,-0.22857142857142856,-0.3793103448275862,-0.038461538461538464,0.5,-0.21428571428571427,-0.28205128205128205,0.16666666666666666,0.14285714285714285,-0.34782608695652173,-0.25,-0.13333333333333333,5.75
-0.06666666666666667,0.02857142857142857,-0.2413793103448276,-0.07692307692307693,0.14814814814814814,0.03225806451612903,-0.11764705882352941,-0.4339622641509434,-0.4375,0.02857142857142857,0.0,-0.2777777777777778,0.03225806451612903,5.75
0.2727272727272727,-0.1891891891891892,-0.20689655172413793,-0.2558139534883721,-0.48148148148148145,0.4444444444444444,-0.21212121212121213,-0.11764705882352941,0.0,-0.2727272727272727,-0.4,-0.42857142857142855,-0.06451612903225806,5.5
-0.038461538461538464,-0.38095238095238093,-0.09090909090909091,-0.4634146341463415,-0.19047619047619047,-0.1724137931034483,-0.41935483870967744,-0.1,0.0,-0.1,-0.25925925925925924,-0.1111111111111111,-0.3953488372093023,5.25
0.24,-0.3181818181818182,-0.27586206896551724,-0.18181818181818182,-0.4117647058823529,-0.46153846153846156,-0.4418604651162791,-0.25,0.047619047619047616,-0.3684210526315789,-0.2549019607843137,-0.15789473684210525,-0.28,5.25
-0.24,-0.17647058823529413,-0.38461538461538464,-0.34782608695652173,-0.2222222222222222,-0.11764705882352941,-0.3157894736842105,-0.2857142857142857,0.0967741935483871,-0.125,-0.4909090909090909,-0.16279069767441862,-0.17142857142857143,4.75
0.18181818181818182,-0.5714285714285714,-0.19480519480519481,-0.1282051282051282,-0.3333333333333333,0.13043478260869565,-0.3157894736842105,-0.10526315789473684,0.5333333333333333,-0.0967741935483871,-0.4782608695652174,-0.2,-0.13333333333333333,4.0
0.3939393939393939,0.17073170731707318,0.19148936170212766,0.15384615384615385,-0.09090909090909091,-0.2,0.03225806451612903,-0.09523809523809523,-0.0625,0.2903225806451613,-0.28888888888888886,-0.13043478260869565,0.14285714285714285,4.0
0.02857142857142857,-0.058823529411764705,0.13333333333333333,0.3488372093023256,0.14285714285714285,-0.14285714285714285,-0.05555555555555555,-0.06382978723404255,0.058823529411764705,0.15384615384615385,-0.3090909090909091,0.06666666666666667,-0.1111111111111111,3.75
0.2972972972972973,-0.24324324324324326,0.3333333333333333,-0.02702702702702703,0.08695652173913043,0.037037037037037035,0.25,-0.3170731707317073,0.07692307692307693,0.037037037037037035,-0.16216216216216217,-0.4,-0.12,3.75
0.2,-0.42857142857142855,0.0,0.3684210526315789,0.10344827586206896,0.058823529411764705,0.0,-0.02702702702702703,0.037037037037037035,-0.06666666666666667,-0.35555555555555557,-0.4782608695652174,0.07692307692307693,3.25
-0.37254901960784315,-0.3333333333333333,-0.2777777777777778,-0.5609756097560976,-0.02857142857142857,0.36585365853658536,-0.35294117647058826,-0.023255813953488372,-0.3684210526315789,0.0,-0.2727272727272727,-0.41935483870967744,-0.32653061224489793,3.0
-0.1,0.0,-0.47368421052631576,0.1111111111111111,-0.2558139534883721,0.6551724137931034,0.061224489795918366,0.16279069767441862,0.07692307692307693,-0.2777777777777778,-0.4444444444444444,-0.4444444444444444,-0.2839506172839506,3.0
0.05555555555555555,0.1794871794871795,-0.030303030303030304,0.4,0.25,0.375,0.5111111111111111,-0.08333333333333333,-0.2727272727272727,0.0,-0.40350877192982454,0.0,0.07936507936507936,3.0
0.5172413793103449,0.037037037037037035,-0.17073170731707318,-0.3939393939393939,0.0,0.25925925925925924,-0.1794871794871795,-0.36585365853658536,-0.06666666666666667,0.125,-0.42857142857142855,-0.02857142857142857,-0.10714285714285714,3.0
-0.047619047619047616,-0.11764705882352941,0.043478260869565216,0.0,-0.08108108108108109,0.14285714285714285,-0.10526315789473684,-0.02564102564102564,0.1111111111111111,-0.08571428571428572,-0.19230769230769232,-0.391304347826087,0.04477611940298507,3.0
0.3333333333333333,-0.28205128205128205,-0.20689655172413793,-0.21212121212121213,-0.39622641509433965,0.37142857142857144,0.02127659574468085,-0.0196078431372549,-0.14285714285714285,0.18181818181818182,-0.10344827586206896,-0.42857142857142855,-0.07142857142857142,3.0
0.2571428571428571,-0.3939393939393939,0.20754716981132076,-0.1891891891891892,-0.25,0.3076923076923077,0.02127659574468085,-0.2571428571428571,-0.2,-0.2903225806451613,-0.4090909090909091,-0.42857142857142855,0.05,3.0
-0.023255813953488372,-0.1111111111111111,-0.3442622950819672,-0.07692307692307693,-0.13636363636363635,0.24324324324324326,-0.24444444444444444,-0.24324324324324326,-0.4074074074074074,-0.5555555555555556,-0.23809523809523808,-0.45454545454545453,-0.2916666666666667,3.0
-0.12,-0.08571428571428572,0.05714285714285714,-0.1875,0.06666666666666667,-0.14285714285714285,0.08695652173913043,-0.3333333333333333,-0.35714285714285715,-0.26666666666666666,0.06896551724137931,-0.4838709677419355,0.09859154929577464,3.0
0.02040816326530612,-0.15384615384615385,-0.11538461538461539,0.23076923076923078,-0.2,0.44,0.03333333333333333,-0.3181818181818182,0.0,0.36,-0.043478260869565216,-0.25925925925925924,0.15254237288135594,3.0
0.23076923076923078,0.043478260869565216,0.18518518518518517,0.0,-0.08108108108108109,-0.037037037037037035,0.35,-0.2,-0.06666666666666667,0.4444444444444444,-0.07407407407407407,-0.05263157894736842,0.19402985074626866,3.0
0.4444444444444444,0.05555555555555555,0.06666666666666667,0.45454545454545453,-0.05555555555555555,0.21739130434782608,0.14893617021276595,-0.3488372093023256,0.3,-0.1111111111111111,0.0,0.0,-0.06060606060606061,3.0
-0.16279069767441862,0.0,-0.2894736842105263,-0.03225806451612903,-0.06382978723404255,-0.13513513513513514,-0.14814814814814814,-0.15,-0.3584905660377358,-0.06666666666666667,0.14705882352941177,-0.5483870967741935,0.060240963855421686,3.25
0.1891891891891892,-0.17647058823529413,0.03571428571428571,-0.391304347826087,0.1111111111111111,0.034482758620689655,0.0,-0.09090909090909091,0.3076923076923077,-0.04,0.20930232558139536,0.12,-0.038461538461538464,3.75
-0.047619047619047616,-0.25,-0.48148148148148145,0.02857142857142857,-0.25,-0.02857142857142857,0.022222222222222223,-0.30612244897959184,-0.06666666666666667,-0.21739130434782608,0.1794871794871795,-0.3488372093023256,-0.1506849315068493,4.25
0.25,-0.26666666666666666,-0.16981132075471697,0.1724137931034483,-0.034482758620689655,-0.21428571428571427,-0.1111111111111111,-0.3333333333333333,-0.3684210526315789,-0.4444444444444444,0.16666666666666666,-0.2682926829268293,-0.043478260869565216,4.25
