at,bo,ch,cl,da,kc,mi,ny,ph,ri,sf,sl,su,fed_rate
-0.9040580658973182,-0.7927461661373318,-0.8165431766867126,-0.610926703367501,-0.38677655684612017,0.2998878133169716,0.013426815719150952,-0.1308567159318084,0.009530667342190272,-0.0811370620510973,0.9240946297806648,-0.7933988335267503,0.6405369002307987,10.25
-0.25637025002000824,-0.7264487084046074,-0.8820084237231762,-0.07842150382873836,-0.05090702086033852,0.4960371732395272,-0.0008949139176221175,-0.04375244264018082,-0.774987678810296,-0.20356426045319362,-0.7892269197886561,0.07090552543431677,-0.7865926328518648,10.25
-0.46430635908434675,-0.5752172479019977,-0.9705189725785965,-0.4658970615927347,-0.580069718382559,-0.7793148567980487,0.28065737041654837,-0.6753852625112211,0.1225188568117475,0.7475519684604235,0.1711384900063694,-0.6209926302792523,-0.8043038721866161,10.25
-0.275921906391487,-0.48953036205497663,-0.9074095577930635,-0.6426086180529343,-0.05583997197983313,-0.09073784564831293,-0.9152190834885818,-0.7755524077200442,0.8500334119921295,0.43521904134337747,-0.08386568648547052,-0.6921581318418034,0.13637971514467465,10.25
-0.966157311787761,-0.7523548506217762,-0.31399553162168853,0.019565112664962744,-0.9615571465971904,-0.08601065868521963,-0.28720625835145447,-0.47355618552548673,0.7222443053140533,0.3386568455306508,-0.2545113424115475,-0.7105553665684733,-0.47169042611504836,10.25
-0.9370933070883372,-0.3395495992290939,-0.8335772076473564,-0.5467639159596649,0.08792858331166714,-0.6293358916986218,-0.35079966386890105,-0.7963635099299592,-0.026201117359508475,0.8934496300912187,-0.5859804409850743,-0.6296303859347867,-0.7437269044190953,10.25
-0.6813600895769479,-0.8938492692253674,-0.9716124855741385,-0.9021645378065062,-0.8750259291815231,-0.6206948714620711,-0.6120971323951596,-0.2547286175948992,0.19665006895996448,0.5386000293362009,-0.7885109942127706,-0.7995712738264797,-0.9648593943010013,10.25
-0.46647616457519814,-0.6673768270189856,-0.926606050141138,-0.2578327129822577,-0.7876711110613022,-0.9332675376643516,-0.6608998620095764,-0.14558351634588707,-0.6286002154027411,0.2541139581887568,-0.6866181523851405,-0.7120954338362279,-0.886709192001098,10.25
-0.9675653011061673,-0.7953893462649381,-0.973916727215231,-0.9627273507323503,-0.9063265536018118,-0.31863396909522385,-0.8753395915188417,-0.8714462272957121,-0.7767394767628026,-0.6501480333988686,-0.9524828651331152,-0.9101081586354104,-0.9496254089817221,10.25
-0.23397975615676572,-0.9232617154102758,-0.9743103147265961,-0.9583869929728271,-0.18564969538714685,-0.3687991414265312,-0.5152318072365679,-0.9603373582213965,-0.6716922545844998,0.17800170326115297,-0.9753403133828683,-0.9747058168594633,-0.9717381396716384,10.25
-0.6387887403418679,-0.9513575266439471,-0.24551880309064333,-0.6603558325426296,-0.9518903556253989,-0.11065239676260015,-0.5213824847049375,-0.9592016165140936,0.1771677979017808,0.07777847381878544,-0.9615120967913771,-0.8897371480263552,-0.9364346235112129,10.25
-0.860345099018593,-0.9183550294589935,-0.9669327999227497,-0.2582029079432039,-0.9546944466796351,-0.58055720066719,-0.1113387677444058,-0.9559229632633643,-0.7675652484039244,-0.5536892540535485,-0.8142900458689757,-0.8534655862145285,-0.9705759044477704,10.25
-0.960159721619293,-0.6238674027050604,-0.9321055592601061,-0.9784830969883074,-0.14763125528923604,-0.5620747410036936,-0.008393362822077753,-0.9556479340927257,-0.9510896906521783,-0.9642983769986317,-0.9655193292717689,-0.9294730372380987,-0.9688245306608871,10.25
-0.9800839091696019,-0.8044092090330339,-0.9444470124418398,-0.9774947275245256,-0.9528178408016709,-0.9367152199834448,-0.9095269832313255,-0.2541936003986695,-0.2617309744581364,-0.9050549334006319,-0.9629999294747901,-0.6572303158243346,-0.8955778418822543,10.25
-0.979859469879317,-0.8297668841137875,-0.8344156977395695,-0.9702544648145365,-0.9388164880627434,-0.8683917411914875,-0.035324153779789966,-0.9458607733312033,-0.6964581502649226,-0.962518578104243,-0.8988940935850107,-0.9516588936986453,-0.9727604588303059,10.25
-0.9832834945490833,-0.9584321904988575,-0.9445404035555744,-0.9584053177972571,-0.9811771731317941,-0.24244173326593138,-0.9458630772077803,-0.9176758749026237,-0.6449547919628065,-0.9745327113464161,-0.9125269062615023,-0.9505259520550167,-0.9551953796115098,10.25
-0.9768142470392444,-0.9636774530079331,-0.9822438065446532,-0.5238753897590475,-0.936317218777826,-0.4310867030175192,-0.9199654589346526,-0.8517841146923922,-0.9625110250663312,-0.9447580067305544,-0.8239843087840966,-0.9354322870786013,-0.907748329032241,10.25
-0.9785724308329512,-0.8733786609899514,-0.9766814499061222,-0.9254461389481436,-0.03750585639730885,-0.9338142113139691,-0.4736986735663998,-0.3054395501697334,-0.9488071343389461,-0.9229525104778491,-0.9653063064757303,-0.025681573798630588,-0.9419199258132646,10.25
-0.8339492592081834,-0.8422184247996146,-0.9768096696368957,-0.9233942090606334,-0.9794294666043548,-0.863409193085272,-0.8206132505379297,0.6631102285949976,-0.9204488404962355,0.4105204418463901,-0.32216870455937613,-0.5089138767303184,-0.6305053235880717,10.25
-0.07551367845457056,-0.9340147200750838,-0.8456330639980333,-0.9380136464894865,-0.5910433965901636,-0.907292342009888,-0.10159274338532467,-0.31736610618680516,-0.7121060482952026,-0.9475757844826315,-0.9339749382623166,-0.6729682510670535,-0.9401333888350398,10.25
-0.9005110846495549,-0.9574371696787897,-0.9447494210257816,-0.8153817845288281,-0.35972927147390826,-0.967370233120603,-0.9157980918572635,-0.935476534761629,-0.4950598618053813,-0.9500363962019798,-0.7838669871161709,-0.9678665611434955,-0.9376357076314835,10.25
-0.40759234061580973,-0.7249898191552638,-0.9797250251288142,-0.8831755069488942,-0.9625257842666629,-0.895078843804771,-0.9579861653944884,-0.7765615091470872,-0.610237224663199,-0.9338395601167852,-0.9588229849071915,-0.03624693464408823,-0.9615630492194145,10.25
0.480981105614819,-0.830577691637986,-0.9713964759031851,-0.8758840580395016,-0.5892960381701822,-0.8126693956070452,-0.9538942667300504,-0.8909069903029985,-0.9652348923969166,-0.9361277380129079,-0.9492105497021984,-0.9668009441831285,-0.9325877483121583,10.25
-0.9784418411137944,-0.9186823172269936,-0.9675486956158508,-0.9630144063411299,-0.9685552547446634,-0.9411348971749427,-0.7183244585923337,-0.9068054789802935,-0.13427244049240608,-0.9257244603455617,-0.8953481819748494,-0.24017777639711468,-0.9738057358926397,10.25
-0.9733260697459297,-0.9184910647691423,-0.9741898648714132,-0.9568050584260761,-0.9505090820129786,-0.8719866728085462,-0.915561011780934,-0.5555368361227055,-0.9437521151528044,-0.9787230013055968,-0.8677849899784819,-0.06696948250273713,-0.9691589035100232,10.25
-0.977790822188314,-0.9509742401566454,-0.9802680880667931,-0.9791511332248387,-0.8285196093994522,-0.5852786303425656,-0.9730839328411028,-0.9500895925738788,-0.9598200971884456,-0.8995401918432085,-0.9011919861193103,-0.9738683202734181,-0.4266217815142212,10.25
-0.9514876712475945,-0.8661829366685485,-0.9821857238187284,-0.9600405675698052,-0.9735320034492805,-0.9740679267020683,-0.6927644059114667,-0.9717824164078445,-0.6591069102841977,-0.8745843904637343,-0.046902211564082065,-0.9482243176742463,-0.9419873816330102,10.25
-0.9016742016001693,-0.8974794667696914,-0.9733409875152584,-0.975665563441237,-0.9758077473559732,0.12429604264279649,-0.10282385365302416,-0.8787709445297761,-0.9754353724046809,-0.9770797826392618,-0.9671127687950544,-0.9362276739709069,-0.9409311119537976,10.25
-0.9354708370657759,-0.8750077035334631,-0.9663358170301679,-0.9799713101685195,-0.9760029641381232,-0.9730014473058145,-0.9088299416944783,-0.960967608192854,-0.97578871095427,-0.7743655965804729,-0.9507453127778775,-0.8638041258517076,-0.9413672937944543,10.25
-0.9677314434113079,-0.3079700104991793,-0.966998747295701,-0.9797831947103055,-0.2296515816876925,-0.8946486742655793,-0.5284102996694718,-0.8837819630608987,-0.8472032272051587,-0.8957613486848564,-0.7191805155791178,-0.957791224698781,-0.48359315965379324,10.25
-0.4279650942227011,-0.8532934383049351,-0.35130662540344726,-0.5505668939774341,-0.9816004681138534,-0.9643469891556261,-0.10098140343459262,-0.4666568542221882,-0.9728819680172913,-0.9274064862113847,-0.8650211524789151,-0.9294243002855227,-0.42877499868944874,10.25
-0.6820414645930755,-0.6056836740239051,-0.8879402590119854,-0.7378906670013398,-0.96067947158243,-0.7838099871979669,0.41033701554127155,-0.9736613808317571,-0.9421683645218086,-0.1748275074202864,-0.8943872091336408,-0.9240936335668578,-0.9760383451577347,10.25
-0.40617559422846045,0.2690938732414983,-0.9470127279424161,-0.9133639606753594,-0.4023571391462245,-0.0923795165468175,-0.14403611576750797,-0.4405003768692697,-0.7387352089978514,-0.5807575857727717,-0.8086764410370217,-0.8509609126226333,-0.8626853937612042,10.25
0.5821715581496659,-0.15635867727517494,-0.9789531907602785,-0.8607791633553608,-0.96358333284577,-0.867647645978013,-0.015307065943002563,-0.9466530030772402,-0.7941126419672668,-0.8708526764257609,-0.3358908814043089,-0.5171910084240945,-0.8850525943203665,10.25
-0.8631239899145425,-0.5588773493680728,-0.8879101541779586,-0.7928763935349862,-0.8751911028801135,-0.700911268253955,0.22834374369559163,-0.4375026782466578,-0.5658388326496611,-0.7601899459947381,-0.8646078431186592,-0.8630795611254712,-0.8474965652221814,10.25
-0.7903518521890411,-0.8865028789219276,-0.5075984323212928,-0.23062734497629872,-0.7140527570121388,-0.33679049589358584,-0.5940937740938173,-0.5435065554629982,-0.705225296802204,-0.5861122699311273,-0.8759561755931802,-0.20454351744176477,-0.911462841114414,10.25
-0.3939245588387229,-0.44902635282442543,-0.9324457620378236,-0.8316308973951562,-0.04074260313798032,-0.7706162629288359,-0.7848332893527931,-0.8445544736381131,0.4749739937477364,-0.891071538132721,-0.5494694214710407,0.035517015808587155,-0.7755758502163125,10.25
-0.4077924756137642,-0.8872663712584102,-0.9565076895273051,0.5598632989565597,0.045345668998120196,-0.26994149285618513,-0.05420312703033609,-0.6109539970345367,-0.5256874459873806,-0.4378036099890701,-0.07259815825970439,-0.7498354549035535,-0.327991167385511,10.25
-0.6139768859429684,-0.6683149825640633,-0.834545251503256,-0.9376885300060971,-0.6735462665570232,0.3368513716630585,0.043774510901254976,0.2536146928051832,-0.28872527125999475,-0.2183810075708152,-0.05770516150563998,0.4248126362455548,-0.9213510263154143,10.25
-0.49216126167071905,-0.9434573275635987,-0.8189437743126695,-0.28046234617316723,-0.03724514474005477,0.06963709662514776,0.4062879010061745,0.9257676574272049,-0.23903549730264756,-0.8988837443464145,0.03147534742416969,-0.12969468453711622,-0.5997981811912622,10.25
-0.5067839135515502,-0.3129883061869878,-0.018548832204188563,-0.2394549397342896,-0.7932850934390004,-0.2662689553306255,-0.8200273251407185,-0.5660099417312358,-0.0862882083817517,-0.8515368094641464,-0.22052003880178533,0.5670377322629742,-0.640619883790193,10.25
0.17871543648378635,-0.947391992903302,-0.9385588731488383,0.42304932506852716,-0.9453809736842482,-0.7831589458259293,-0.8121191026454538,-0.19801316274924605,0.22405268138409593,-0.864833462396943,-0.4782560410251875,-0.19837952737612227,0.7626419169968233,10.25
-0.014448907045072942,-0.6827191161049407,-0.39824561347815673,0.2576015747049822,0.25772703609882514,-0.9620336029203244,-0.756082730591572,-0.36632455388827934,0.2779123586232096,-0.585329285818685,-0.933094130175254,-0.18967115903503737,-0.17729290534043693,10.25
-0.1718805090260411,-0.5892470944257475,-0.15536632258829267,-0.35342171564724123,-0.955940664230471,-0.7165196380180783,0.0490907401124354,-0.047841483485451,0.21116428728001277,0.329357955011556,-0.3241856719183413,-0.08041199623036262,-0.4618117483314279,10.25
-0.9163905860193406,-0.6539241990051081,-0.4565521282185773,-0.37669326894521826,-0.9581629034071006,-0.4874181287261618,-0.39085788516765624,-0.9716124825196132,-0.8320386059098362,-0.8804983934792624,-0.7864025407114383,0.06302729409576957,-0.9385003521211013,10.25
0.3113146633559199,-0.6638281326192418,-0.6023256015902896,-0.840623376636017,-0.9114523842054086,0.11583145724813483,-0.9515056347168144,-0.9419011748992702,0.021411583096144805,-0.7546111147371731,-0.6562149819009173,-0.09723640128873809,-0.6770899702261093,10.25
-0.7510961937869244,-0.41369596580644885,-0.21632195171546278,-0.8329176932561584,0.008135790059207624,-0.9442734920184286,-0.9224748764438971,-0.9451000501969015,-0.9009016006081033,-0.9167230969976704,-0.6887873877609401,-0.5783495525463271,-0.5009212928331521,10.25
-0.8961688181352145,-0.9144033449143534,-0.7642725320807467,-0.9419484211197254,-0.7732739416580569,-0.9634446911460252,-0.25388402984268565,0.02741971773649403,0.026255179224884333,-0.5094809991821315,0.8691112360654085,-0.6926781779262706,-0.8444396499507618,10.25
-0.19910385222292995,-0.8754960717530144,0.30335636508766917,-0.3239315446463969,-0.3486452435629144,-0.8276190595152617,-0.695722013305275,-0.5362244868591837,-0.6749130659692228,-0.24484183495322112,-0.9718502613294676,-0.8948557445202842,-0.7960487016040957,10.25
-0.3326330965499299,-0.6867839289883507,-0.7014663777191269,-0.47951942493539157,-0.5270806197744708,-0.34759755189202923,-0.9767798845306154,-0.17722842160437774,-0.1078756552423993,-0.8320458411904916,-0.9575270211473893,-0.8968482741999527,-0.8342468195362387,10.25
-0.2757677421313057,-0.7490237506562413,-0.36012998352806797,-0.7949570203385496,-0.7633636811902577,-0.7680243636050239,-0.9625898048962246,-0.2707495987250296,-0.39824261827437224,-0.5515373925508198,0.02923930691438635,-0.029935645266861398,-0.9731142529234242,10.25
0.2589371555357169,-0.7630580242280229,-0.23723168570617267,-0.9164813060020377,0.3484064545823052,-0.3959282474483205,-0.3362643168747862,-0.08532966082344527,-0.4210195038404973,-0.8723258901716757,-0.42415569562526645,-0.16537153916088232,0.002290700394382019,10.25
-0.9768112170939843,-0.3070834321162619,-0.38713305784338264,-0.9184931548553334,0.03488889902292144,-0.3447199970771098,-0.7227680858678256,-0.9524724135624277,-0.9696362016002623,-0.8491603936822288,-0.9032567395854219,-0.9787373930285813,-0.7372333658571742,10.25
-0.6365063277011159,-0.4195990092358117,-0.9157153281566267,-0.23612668197793002,-0.3298943979350171,-0.7865174962691162,0.2280827847181507,-0.6427011588175489,-0.3962961797543696,0.17277627166881557,-0.2756567085906281,-0.05338449123182392,0.27257967704546116,10.25
-0.2840431273781904,-0.31003071600283355,0.6376491809897574,0.3456452176245882,-0.8121678114654791,0.7845022021601722,0.00027538126039457965,-0.9194307854466794,-0.5967023834066489,0.7733786358862165,-0.5915263393008527,0.9156970964903257,-0.07568429222912369,10.25
0.11595609939450512,-0.4490322868704486,0.7138533189014095,-0.30522626509614503,0.9165620864781298,-0.3579088615258933,-0.8164392220952972,-0.39537523891923165,-0.3620689602801274,0.011826072236920062,-0.893279257333722,0.5600432119349997,-0.2937963105349677,10.25
-0.7409447194903442,0.025275431197008168,-0.4588247340839837,-0.3387598135773005,-0.5648230618719785,0.7803138916429501,0.8983490982298431,-0.04895971496560048,-0.30915825716907924,-0.19305881583508686,-0.17649638449044303,-0.07588898023422783,0.049051082139642044,10.25
-0.12776502479187826,0.19065538208282998,-0.17299033914296613,-0.847973855209179,-0.9359531696044067,-0.13675803715776869,0.1291942655085463,-0.5798924430711911,-0.5870252152145042,0.5383003403052887,-0.5939701569291517,-0.08600710033466843,-0.30147351037800657,10.25
-0.0069041056142127395,-0.6169591542942884,-0.9072766232176812,-0.8965839792859922,0.3051752913077452,-0.877972477894876,-0.9264948306655022,-0.2462606869283411,0.10280089718104332,-0.7616793580204745,-0.7831572899746859,-0.6737602994969165,-0.4806188823249741,10.25
-0.9439583937341075,-0.7227099589468725,-0.779346333035282,-0.8016218715889074,-0.6060107277388495,-0.1614469779892359,-0.012651460422612478,-0.9002303474955631,-0.8476785614387732,-0.7306199872583459,-0.9329350677426302,-0.32581055341720216,-0.8111029590699456,10.25
-0.39072310024480056,-0.9033189010362288,-0.8014265063550745,-0.44351455196943734,-0.9160958560643021,0.22338499834165923,-0.5952027495738861,-0.3245166421268659,-0.7446611623172658,-0.9406621884286009,-0.4102623018947487,-0.7635562255767852,-0.8615221553015626,10.25
-0.27388471413314763,-0.8355521095587176,-0.8918709444005116,-0.2722766635777736,-0.9010602793395254,0.4302960855843498,-0.8386567758514297,-0.94605491018926,-0.002754604715897935,-0.2950737564373405,-0.443931757073439,0.7524749953295472,-0.8777506733593824,10.25
-0.811820027258088,-0.5835971454936072,0.7123760966365439,-0.7977345745650583,0.04565848305758357,-0.7501616291261555,-0.15851078707898217,-0.8832208809585533,0.08224949380221011,-0.6857203497956506,-0.16098857275126355,-0.09168415598473403,-0.3005393371966436,10.25
-0.5458864705252635,-0.09613487780864138,-0.7484968255774291,-0.8033034781804613,-0.9026895243766184,-0.07049359790552122,-0.34003373400741954,-0.11099178533629173,-0.7624710546724028,-0.8197228766783933,-0.9078907404047524,-0.07274918269459985,0.26111023815312284,10.25
-0.5953624323209935,-0.7613629259965575,-0.3628255953143629,-0.8369527043383237,-0.29645395886034037,0.5279013389720447,-0.9699717468403023,-0.9478515071189189,-0.8867520258247941,-0.8382843458201358,-0.9501609989565183,-0.7875621436756298,-0.7692523723117703,10.25
-0.20403865726949083,-0.845426022087722,-0.9082650142071192,-0.7851233581933427,-0.8284277790733723,-0.5724817569806193,-0.04209605912476446,-0.7992783703468876,-0.4270868999024213,-0.9229674906742066,-0.9046248117199128,-0.5048251367463494,-0.45781881642087696,10.25
-0.5596991791747427,-0.8439765649814834,-0.6379077314102969,-0.41609289678858635,0.7028908264854904,-0.8423947896658874,-0.3305591432590997,0.3542958801644955,-0.9358698910589288,0.237946358833969,0.6061836553397945,0.6838068602849637,0.04232118828897769,10.25
-0.20694406363815845,-0.36460047123066375,-0.2677700348270196,-0.03076026727290595,-0.9008047754941798,-0.8533517858614326,-0.4676134075648453,-0.7454678144651102,-0.2053435568970442,-0.29232678768257686,0.04795885224449099,-0.1072088388942582,-0.9292200863333482,10.25
-0.24092003437022194,-0.38130602917321516,-0.8576845375128347,-0.7110096125789755,-0.886591811290647,-0.6761448037645728,0.02371954069760783,-0.4018526468948785,0.012275950504432559,-0.19188378322087,-0.8671243463704496,-0.6065001896938936,0.5450891596589698,10.25
-0.9276335277935812,-0.9422900723381262,0.17019173386501324,-0.3312022295553905,-0.787174602333034,-0.8941235539076019,-0.22523619843754036,0.2673785175504952,-0.6117069845862327,0.18994369572949615,-0.9576577478426875,0.29123031855312664,-0.6830355205551297,10.25
-0.9243767128739768,-0.098086152379516,-0.49922785222062854,-0.537675996444178,-0.8706826244315126,-0.6391063030015871,0.3043814007812502,-0.15482378603980756,-0.7587419081616753,-0.6291800673927548,-0.9496340480220713,-0.02604702082090199,0.2038703448391347,10.25
-0.30838518476576615,-0.8199117734810192,-0.6169643311298478,-0.9392679280000215,-0.7504527720053724,0.31598404582335055,-0.36941785056993237,-0.832193770005416,-0.7701750929317175,0.027349844397160403,-0.9004432830799398,-0.4446976756913478,-0.7496765059551266,10.25
-0.9364027411926154,-0.8845656470252279,-0.8900767549524686,-0.919686050028221,-0.8007323690979556,0.08525994517246095,-0.25947587328042226,-0.6004244154841122,-0.6224427323883972,-0.312475267541978,0.3720751120751593,-0.7533261027166576,-0.6649241767728885,10.25
-0.2713938193457493,-0.8257627426008389,-0.9461372590596232,-0.9700183436948424,-0.9052737006205124,0.5961018154286928,-0.22040203543702258,-0.6387673765781436,-0.8715339378264837,-0.7105894695357288,-0.9670498048657494,-0.796225326287524,-0.8491113078365369,10.25
-0.9299757256508325,-0.7625566938121218,-0.9691037711591831,-0.3963260641904663,-0.7495387423791895,-0.30482323736220446,-0.9202280576807175,0.08267094035357822,-0.6914411713433128,-0.08279658402702914,-0.8956313032064599,0.046488413614332105,-0.8943109823955695,10.25
-0.44684541072835177,-0.8765769750047696,-0.9739469693967043,-0.9644488690564597,-0.9483555035417447,-0.6318977695511138,-0.968212208356499,-0.5668841175352808,-0.852230609227619,-0.7529338159608564,-0.9542010128256864,-0.944853024333569,-0.9514508624048071,10.25
-0.3197296728836674,-0.8353289554031096,-0.8702110467662812,-0.947983286775206,-0.1375087052357634,-0.22606927136607244,-0.9483418578487341,-0.08982113388463643,-0.7202860663748725,-0.6334072601154696,-0.714482371035117,-0.9229718382068702,-0.9329409173518352,10.25
